zm	PCA 1	PCA 2
other_signal	-0.499094149	0.038917386
other_signal	-2.869754617	-1.012239659
other_signal	-1.511677883	-0.865524154
other_signal	-2.415523608	-1.442664557
other_signal	-0.954114618	1.207581756
other_signal	-2.808047508	-1.050060953
other_signal	-3.002421909	-2.031013791
other_signal	-1.315904883	0.081930577
other_signal	-2.184413276	-0.167664025
other_signal	-0.316038489	1.458600938
other_signal	-2.710101169	-0.106266318
other_signal	-0.570291511	0.794743846
other_signal	-0.729514097	0.685723165
other_signal	-2.672558666	-0.433745991
other_signal	-2.053696073	-0.77408546
other_signal	-2.016487622	-2.671930595
other_signal	-1.950781824	-2.675502663
other_signal	-1.790808131	-1.095117688
other_signal	-2.454275577	-2.113918178
other_signal	-2.180859736	-0.114172786
other_signal	-1.834972677	-1.318455945
other_signal	-1.235277746	1.358406945
other_signal	-1.692374397	1.755975236
other_signal	-2.68003095	-1.756542918
other_signal	-3.104743446	-0.684699067
other_signal	-3.123436485	-1.804384135
other_signal	-0.15350081	2.757767505
other_signal	-1.642809376	-3.403332937
other_signal	-1.167512854	-1.286287986
other_signal	-1.865933966	-1.561544944
other_signal	-2.235232011	0.106280857
other_signal	-0.457324577	2.122802912
other_signal	-2.360421558	-0.116284958
other_signal	-0.457324577	2.122802912
other_signal	-1.01488825	2.971696972
other_signal	-1.749038664	-0.935748473
other_signal	-2.097542852	-0.447228768
other_signal	-2.746551858	0.22303524
other_signal	-2.129095348	-1.197375897
other_signal	-1.905716875	2.67884747
other_signal	-2.005945753	0.167026996
other_signal	-1.999440173	0.348512975
other_signal	-2.031915137	-1.495365185
other_signal	-2.698928109	-0.662880384
other_signal	-2.572595049	-0.349069901
other_signal	0.29370921	-0.397523384
other_signal	-2.526155057	1.527224808
other_signal	-0.949664899	0.618966679
other_signal	-3.71886269	-0.890605592
other_signal	-3.114250217	-0.777161332
other_signal	-1.790927479	-1.799261211
other_signal	-1.767713239	-3.158359637
other_signal	-1.798703988	-2.225649432
other_signal	-2.279952792	-1.058548372
other_signal	-1.717209574	-0.644725195
other_signal	-0.248750273	-0.699614148
other_signal	-1.714933279	-1.307096155
other_signal	-1.77791657	-3.561564362
other_signal	-1.253672121	-0.437825965
other_signal	-1.586400336	-1.712722898
other_signal	-1.426478419	-2.30869272
other_signal	-0.620495816	0.480444045
other_signal	-2.333557371	-0.682202861
other_signal	-1.93021091	-0.478363445
other_signal	-2.8616699	-1.839412352
other_signal	-0.087965209	2.971140365
other_signal	-1.783952468	0.980084369
other_signal	-1.961802354	0.800093436
other_signal	-1.961802354	0.800093436
other_signal	-1.121438277	0.097977634
other_signal	-1.395568662	-0.983041274
other_signal	-1.497381731	-0.001719253
other_signal	-1.414736244	0.144763478
other_signal	-2.107806937	-2.232440977
other_signal	-0.252231676	-1.228157892
other_signal	-2.306000198	-1.514268718
other_signal	-0.585429648	0.803021507
other_signal	-2.817707031	-2.255793233
other_signal	-2.580424911	-2.596906304
other_signal	-2.426054686	0.877422527
other_signal	-1.957455659	0.388485227
other_signal	-1.338374288	0.957342685
other_signal	-2.346308627	0.908292131
other_signal	-2.727957778	0.137983608
other_signal	-0.719926797	1.381535025
other_signal	-1.480488018	0.717942535
other_signal	-0.712430189	0.455305721
other_signal	0.363662277	1.332753703
other_signal	-0.44538336	2.343203388
other_signal	-1.674983038	1.497941801
other_signal	-3.725877799	0.274897172
other_signal	-1.067544248	-2.056443132
other_signal	-2.088648572	0.668081157
other_signal	-2.393028571	4.355012838
other_signal	-2.824772286	1.501253118
other_signal	-2.273473254	2.727366086
other_signal	-0.657915906	0.387093475
other_signal	-2.775895622	-1.826615452
other_signal	-1.49765904	1.39805607
other_signal	-1.706951162	0.816096259
other_signal	-1.579795965	2.082889844
other_signal	-1.52037308	1.080557108
other_signal	-0.546977254	2.164852429
other_signal	-2.500814822	0.166853825
other_signal	-0.23723517	1.725592649
other_signal	-0.125715463	2.405640181
other_signal	0.371432404	2.079009792
other_signal	-0.133477795	0.505236661
other_signal	-3.158657374	-2.349641122
other_signal	-2.048493876	-3.774153573
other_signal	-0.194470465	-2.353387253
other_signal	0.399360786	0.162138758
other_signal	0.187775558	-2.01394088
other_signal	-1.783952468	0.980084369
other_signal	-1.746340358	-1.832171215
other_signal	-1.707105231	0.340943463
other_signal	-0.912221606	2.702607874
other_signal	-0.965494	3.083212499
other_signal	-2.095266845	-1.796681406
other_signal	-2.082602335	-2.383674219
other_signal	-2.637133909	0.244244662
other_signal	-2.269520219	-1.340403963
other_signal	-2.988140308	-0.750489625
other_signal	-0.704619412	1.210408127
other_signal	-2.466035383	1.511863363
other_signal	-1.598723202	0.496305407
other_signal	-1.298087062	-0.215517668
other_signal	-3.087970206	0.434158417
other_signal	-1.681390703	-3.300612643
other_signal	-2.67137922	-2.111165541
other_signal	-0.509789619	0.224438065
other_signal	-1.013797762	0.456004278
other_signal	-1.307023542	0.214902605
other_signal	-2.130737754	0.845780771
other_signal	-1.264365353	0.863407485
other_signal	-2.326776963	1.250235439
other_signal	-2.020388996	-1.322178736
other_signal	-2.492147034	-1.777911657
other_signal	-1.74077014	-0.250393993
other_signal	-3.261214997	0.213934758
other_signal	-2.800901776	1.077323771
other_signal	-2.924547137	0.067058951
other_signal	-2.906006928	1.555637297
other_signal	-3.083073941	1.404672484
other_signal	-2.741068644	1.793352646
other_signal	-3.02261378	-1.189852263
other_signal	-2.90750495	1.137019737
other_signal	-2.483824003	2.254262317
other_signal	-2.483824003	2.254262317
other_signal	-2.483824003	2.254262317
other_signal	-2.900157038	1.412528649
other_signal	-2.742069307	1.774254874
other_signal	-1.992572709	1.764636011
other_signal	-3.278800832	1.305117999
other_signal	-2.483824003	2.254262317
other_signal	-3.591914001	1.148047616
other_signal	-2.215603478	3.012548262
other_signal	-2.483824003	2.254262317
other_signal	-2.570753297	2.939675031
other_signal	-1.787997643	0.291359179
other_signal	-3.110881444	1.926259247
other_signal	-3.019394623	0.803445842
other_signal	-3.269203431	1.276512369
other_signal	-2.79153112	1.226981821
other_signal	-2.937664177	2.119436142
other_signal	-1.373608885	0.151178429
other_signal	0.511576439	1.38144627
other_signal	0.536312149	1.306327157
other_signal	0.080638367	0.980453293
other_signal	0.50507086	1.199960291
other_signal	-2.277294152	-0.178425096
other_signal	-1.873578799	2.597241291
other_signal	0.356970054	2.789069889
other_signal	-0.856360231	3.260489618
other_signal	-0.856360231	3.260489618
other_signal	0.384275547	1.579735871
other_signal	-1.138073486	1.44622399
other_signal	-3.857872502	-0.61173746
other_signal	-1.048631944	1.222856809
other_signal	-3.686916979	-2.177358531
other_signal	-3.010492863	-2.305062994
other_signal	-0.849907551	1.148965609
other_signal	-0.727538162	1.141525475
other_signal	-2.392095674	1.430341415
other_signal	-2.197557505	-0.582100057
other_signal	-1.307321937	-0.399369899
other_signal	-1.396240109	1.365991641
other_signal	-0.481981972	0.041079897
other_signal	-1.809742362	-0.726084729
other_signal	-1.463225478	-0.495135769
other_signal	-2.577189918	-0.267969712
other_signal	-1.351557572	0.297795418
other_signal	-1.928801674	-1.177266105
other_signal	-0.806200309	-0.049834429
other_signal	-1.989011377	-3.44148594
other_signal	-2.239094205	-0.165055524
other_signal	-2.221252983	-3.059727545
other_signal	-1.484893142	0.091128561
other_signal	-2.641955103	-1.603030793
other_signal	-2.029775734	3.070756112
other_signal	-1.849045253	-3.223703749
other_signal	-2.077930861	-3.412012898
other_signal	-2.669979277	0.288422961
other_signal	-2.463935923	-2.207375844
other_signal	-1.366998478	-0.598597366
other_signal	-2.443251484	-2.63108142
other_signal	-1.090235177	1.199498576
other_signal	-1.151190987	0.810350007
other_signal	-1.732911762	-1.558550027
other_signal	-1.644936049	-1.584410281
other_signal	-0.544526434	-2.467806403
other_signal	-2.525644741	-2.764421794
other_signal	-3.546905025	-1.059563523
other_signal	-2.010347262	-1.257258333
other_signal	-3.272101786	-0.241054071
other_signal	-2.993128367	0.12678264
other_signal	-0.829991307	2.298724929
other_signal	-1.057893229	-0.199824945
other_signal	-1.491021992	0.973087063
other_signal	-1.247098625	-0.276891935
other_signal	-1.738247855	0.883811501
other_signal	-2.785127844	-1.380231891
other_signal	-0.955853888	-3.82713759
other_signal	-0.683583471	-1.00960727
other_signal	-2.156392445	-1.314429305
other_signal	-1.546494447	0.087918866
other_signal	-1.616664571	2.467940329
other_signal	-3.02096421	0.789759031
other_signal	-1.535345735	-0.026943764
other_signal	-2.272389254	-2.245924564
other_signal	-2.080400846	-2.46509317
other_signal	-2.252848105	-1.71062849
other_signal	-2.260329522	-1.919337366
other_signal	-1.329101012	-0.155383984
other_signal	-2.427517204	1.070860221
other_signal	-0.778579704	3.494743758
other_signal	-2.911277171	-0.100577511
other_signal	-2.834947601	-0.101723772
other_signal	-2.918615097	-1.823250671
other_signal	-2.337219239	2.467463665
other_signal	-1.621460959	-0.102244591
other_signal	-1.762781084	-1.81719387
other_signal	-2.723450671	-0.309592628
other_signal	-0.704035397	1.073793861
other_signal	-1.038018927	1.688177456
other_signal	-0.688489963	1.363965357
other_signal	-2.02598	2.541247333
other_signal	-2.781226636	-0.861988934
other_signal	-1.903334849	2.571276358
other_signal	-1.727508152	-4.024667887
other_signal	-1.088437812	-1.13884411
other_signal	-2.100638415	2.492418441
other_signal	-2.100638415	2.492418441
other_signal	-2.76326046	3.586338368
other_signal	-2.618006397	2.452246457
other_signal	-0.798374072	1.247327788
other_signal	-1.451992744	1.933891001
other_signal	-2.267244448	-0.832767766
other_signal	-1.074364892	0.139461831
other_signal	-0.076244652	0.923328021
other_signal	-0.851637626	0.823499725
other_signal	-1.501916369	-3.61026383
other_signal	-3.046878469	-0.715331052
other_signal	-2.494546861	-1.26771349
other_signal	-1.327946882	1.165898384
other_signal	-0.915437962	0.901172707
other_signal	-1.528002357	1.59681361
other_signal	-0.026218144	0.985761373
other_signal	-0.474413841	0.481385998
other_signal	-0.566303701	0.074646513
other_signal	-1.382741217	1.387146913
other_signal	0.069300444	2.705916867
other_signal	-3.143499337	-0.495711276
other_signal	-1.408458614	-2.47481131
other_signal	-3.032246527	1.429022629
other_signal	-2.523326225	-1.416327026
other_signal	-2.81720667	-2.188916064
other_signal	-2.688919049	0.570953947
other_signal	-2.485964747	-3.051254324
other_signal	-2.574749111	-1.736761461
other_signal	-3.078200753	-0.91294176
other_signal	-0.989755545	-1.55459875
other_signal	-1.208367226	-1.556776056
other_signal	-1.886363556	-5.036293091
other_signal	-0.708890033	1.492708733
other_signal	-1.200727276	1.24350112
other_signal	-1.247902335	0.185090667
other_signal	-0.806756709	0.421000177
other_signal	-2.845687401	1.319469986
other_signal	-3.245072493	0.370227172
other_signal	-2.435432805	0.628497395
other_signal	-2.587087608	1.264345721
other_signal	-2.951363263	1.14078041
other_signal	-2.834378179	0.814712633
other_signal	-2.751442177	0.752748539
other_signal	-1.254679469	-3.21603414
other_signal	-2.143716172	1.375080877
other_signal	-2.964857955	0.967039097
other_signal	-1.965528131	0.638966305
other_signal	-2.787869874	1.482930888
other_signal	-2.26089865	-1.098692267
other_signal	-1.609670849	-3.887799958
other_signal	-1.830665252	0.113579601
other_signal	-2.246005263	-3.695568766
other_signal	-2.408081484	-3.7168781
other_signal	-2.237962847	-3.707059253
other_signal	-1.992052343	-3.492569977
other_signal	-1.994046725	-3.616216404
other_signal	-2.77413237	-2.635532277
other_signal	-2.633238909	-2.695882674
other_signal	-2.489347918	-2.367815755
other_signal	-2.442599801	-2.296119362
other_signal	-1.220170819	-1.104353493
other_signal	0.336174133	0.481396598
other_signal	-2.312941308	-1.34493141
other_signal	0.056888559	0.379432734
other_signal	-2.462525185	1.530491293
other_signal	0.428421281	0.468493503
other_signal	-0.440502675	2.648070423
other_signal	-1.779621901	1.855775375
other_signal	-0.990179299	0.585814908
other_signal	-2.712774437	0.167900952
other_signal	-2.730862516	-0.437407615
other_signal	-2.393208034	0.747307032
other_signal	-2.084532793	1.659379524
other_signal	-1.936168021	-0.637085374
other_signal	-2.084532793	1.659379524
other_signal	-2.084532793	1.659379524
other_signal	-2.382684089	0.845973235
other_signal	-2.678831938	0.900597904
other_signal	-1.844001648	1.510362751
other_signal	-2.516574652	0.791075783
other_signal	-1.758737806	1.414287972
other_signal	-2.084532793	1.659379524
other_signal	-1.761942261	1.611224565
other_signal	0.010707583	1.495879684
other_signal	-2.442480553	-0.473367624
other_signal	0.510515381	1.419634132
other_signal	-1.887604771	-1.438806136
other_signal	-1.877031819	1.091855749
other_signal	-1.880724724	1.450602607
other_signal	-1.252374946	0.150603604
other_signal	-0.783811925	-0.419288952
other_signal	-1.775757477	1.002261396
other_signal	-2.133821331	1.273616511
other_signal	-2.269924756	-2.736747464
other_signal	-2.059145672	-1.128177878
other_signal	-2.093373471	-0.933995034
other_signal	-1.771952024	0.317780465
other_signal	-1.671085374	0.68930141
other_signal	-0.747917308	-0.191326122
other_signal	-1.281210242	0.450116132
other_signal	-0.196918268	0.282884741
other_signal	-1.010433371	0.829262381
other_signal	-0.0881723	0.431947095
other_signal	-1.89358867	0.478291846
other_signal	-1.967877752	-4.647199599
other_signal	-2.394523178	-0.092996012
other_signal	-0.926412085	-1.390192373
other_signal	-0.509996537	-0.516803706
other_signal	-2.155744791	-0.481604418
other_signal	-0.959724568	0.694573572
other_signal	-1.546468794	0.162326152
other_signal	-1.548687165	-0.951099971
other_signal	-3.638463129	-1.956303228
other_signal	-1.794163501	0.829970398
other_signal	-2.502317364	1.635435072
other_signal	-3.004216163	1.156247987
other_signal	-2.875410991	0.89236969
other_signal	-1.160367459	0.542647954
other_signal	-2.216365301	-0.116934564
other_signal	-1.808997133	1.889455469
other_signal	-1.175122219	1.768643715
other_signal	-1.465020322	-3.596099732
other_signal	-1.56202605	-1.691870705
other_signal	-1.21024269	-0.033797037
other_signal	-1.771510264	-2.186728877
other_signal	-1.316156702	-0.451463434
other_signal	-1.73568442	-2.383751484
other_signal	-1.61177687	-1.737693252
other_signal	-1.914323762	-2.551560945
other_signal	-2.147800647	-2.625079876
other_signal	-1.541696982	-1.006109333
other_signal	-1.504027137	2.633522816
other_signal	-3.015978457	-2.794320637
other_signal	-2.906041739	-3.188512255
other_signal	-2.170988734	-4.513788403
other_signal	-1.312044976	-2.325254566
other_signal	-1.997232861	-1.066237468
other_signal	-2.675211895	0.318056224
other_signal	-2.238546335	-2.932739246
